card_type_id,name,hp,rarity,artist,supertype,convertedRetreatCost,set_name,set_series,number,type_1,subtype_1,nationalPokedexNumber,num_abilities,num_attacks,num_resistances,num_weaknesses,price_type,price_bucket,release_year
sm9-42_normal,Flaaffy,90,Uncommon,Shibuzoh.,Pokémon,2,Team Up,Sun & Moon,42,Lightning,Stage 1,180.0,0,2,1,1,normal,low,2019
sm9-42_reverseHolofoil,Flaaffy,90,Uncommon,Shibuzoh.,Pokémon,2,Team Up,Sun & Moon,42,Lightning,Stage 1,180.0,0,2,1,1,reverseHolofoil,low,2019
bw11-44_holofoil,Kyurem-EX,180,Rare Holo EX,Shizurow,Pokémon,3,Legendary Treasures,Black & White,44,Water,Basic,646.0,0,2,0,1,holofoil,low,2013
ex7-39_normal,Dark Magneton,70,Uncommon,Emi Miwa,Pokémon,1,Team Rocket Returns,EX,39,Lightning,Stage 1,82.0,0,2,0,1,normal,low,2004
ex7-39_reverseHolofoil,Dark Magneton,70,Uncommon,Emi Miwa,Pokémon,1,Team Rocket Returns,EX,39,Lightning,Stage 1,82.0,0,2,0,1,reverseHolofoil,low,2004
swsh2-35_holofoil,Cinderace V,210,Rare Holo V,5ban Graphics,Pokémon,2,Rebel Clash,Sword & Shield,35,Fire,Basic,815.0,1,1,0,1,holofoil,low,2020
bw9-40_normal,Nidoran ♀,60,Common,Aya Kusube,Pokémon,1,Plasma Freeze,Black & White,40,Psychic,Basic,29.0,0,1,0,1,normal,low,2013
bw9-40_reverseHolofoil,Nidoran ♀,60,Common,Aya Kusube,Pokémon,1,Plasma Freeze,Black & White,40,Psychic,Basic,29.0,0,1,0,1,reverseHolofoil,low,2013
ex2-33_normal,Breloom,70,Uncommon,Atsuko Nishida,Pokémon,1,Sandstorm,EX,33,Grass,Stage 1,286.0,0,2,0,1,normal,low,2003
ex2-33_reverseHolofoil,Breloom,70,Uncommon,Atsuko Nishida,Pokémon,1,Sandstorm,EX,33,Grass,Stage 1,286.0,0,2,0,1,reverseHolofoil,low,2003
ex8-40_normal,Metang,80,Uncommon,Hisao Nakamura,Pokémon,2,Deoxys,EX,40,Psychic,Stage 1,375.0,0,2,0,1,normal,low,2005
ex8-40_reverseHolofoil,Metang,80,Uncommon,Hisao Nakamura,Pokémon,2,Deoxys,EX,40,Psychic,Stage 1,375.0,0,2,0,1,reverseHolofoil,low,2005
ex12-44_normal,Tangela,60,Uncommon,Aya Kusube,Pokémon,1,Legend Maker,EX,44,Grass,Basic,114.0,1,2,1,1,normal,low,2006
ex12-44_reverseHolofoil,Tangela,60,Uncommon,Aya Kusube,Pokémon,1,Legend Maker,EX,44,Grass,Basic,114.0,1,2,1,1,reverseHolofoil,low,2006
sm115-42_holofoil,Wigglytuff-GX,210,Rare Holo GX,5ban Graphics,Pokémon,2,Hidden Fates,Sun & Moon,42,Fairy,Stage 1,40.0,0,2,1,1,holofoil,low,2019
sm2-40_normal,Alolan Geodude,70,Common,Hitoshi Ariga,Pokémon,2,Guardians Rising,Sun & Moon,40,Lightning,Basic,74.0,0,2,1,1,normal,low,2017
sm2-40_reverseHolofoil,Alolan Geodude,70,Common,Hitoshi Ariga,Pokémon,2,Guardians Rising,Sun & Moon,40,Lightning,Basic,74.0,0,2,1,1,reverseHolofoil,low,2017
xy7-41_normal,Golurk,130,Common,Suwama Chiaki,Pokémon,4,Ancient Origins,XY,41,Fighting,Stage 1,623.0,0,2,0,1,normal,low,2015
xy7-41_reverseHolofoil,Golurk,130,Common,Suwama Chiaki,Pokémon,4,Ancient Origins,XY,41,Fighting,Stage 1,623.0,0,2,0,1,reverseHolofoil,low,2015
xy8-35_holofoil,M Glalie-EX,220,Rare Holo EX,5ban Graphics,Pokémon,3,BREAKthrough,XY,35,Water,MEGA,362.0,0,1,0,1,holofoil,low,2015
mcd11-3_holofoil,Tepig,70,Unknown,Ken Sugimori,Pokémon,2,McDonald's Collection 2011,Other,3,Fire,Basic,498.0,0,1,0,1,holofoil,low,2011
bw10-45_normal,Golett,80,Common,Midori Harada,Pokémon,3,Plasma Blast,Black & White,45,Psychic,Basic,622.0,0,2,0,1,normal,low,2013
bw10-45_reverseHolofoil,Golett,80,Common,Midori Harada,Pokémon,3,Plasma Blast,Black & White,45,Psychic,Basic,622.0,0,2,0,1,reverseHolofoil,low,2013
sm12-43_normal,Sneasel,70,Common,ryoma uratsuka,Pokémon,1,Cosmic Eclipse,Sun & Moon,43,Water,Basic,215.0,0,1,0,1,normal,low,2019
sm12-43_reverseHolofoil,Sneasel,70,Common,ryoma uratsuka,Pokémon,1,Cosmic Eclipse,Sun & Moon,43,Water,Basic,215.0,0,1,0,1,reverseHolofoil,low,2019
swsh1-42_normal,Krabby,80,Common,ryoma uratsuka,Pokémon,2,Sword & Shield,Sword & Shield,42,Water,Basic,98.0,0,2,0,1,normal,low,2020
swsh1-42_reverseHolofoil,Krabby,80,Common,ryoma uratsuka,Pokémon,2,Sword & Shield,Sword & Shield,42,Water,Basic,98.0,0,2,0,1,reverseHolofoil,low,2020
bw5-34_normal,Vanillish,70,Uncommon,Kouki Saitou,Pokémon,1,Dark Explorers,Black & White,34,Water,Stage 1,583.0,0,2,0,1,normal,low,2012
bw5-34_reverseHolofoil,Vanillish,70,Uncommon,Kouki Saitou,Pokémon,1,Dark Explorers,Black & White,34,Water,Stage 1,583.0,0,2,0,1,reverseHolofoil,low,2012
basep-38_normal,Unown [J],40,Promo,Hideki Kazama,Pokémon,1,Wizards Black Star Promos,Base,38,Psychic,Basic,201.0,1,1,0,1,normal,low,1999
ecard3-7_normal,Dewgong,80,Rare,Kouki Saitou,Pokémon,2,Skyridge,E-Card,7,Water,Stage 1,87.0,0,2,0,1,normal,low,2003
ecard3-7_reverseHolofoil,Dewgong,80,Rare,Kouki Saitou,Pokémon,2,Skyridge,E-Card,7,Water,Stage 1,87.0,0,2,0,1,reverseHolofoil,low,2003
xy6-38_normal,Binacle,60,Common,Kanako Eo,Pokémon,2,Roaring Skies,XY,38,Fighting,Basic,688.0,0,2,0,1,normal,low,2015
xy6-38_reverseHolofoil,Binacle,60,Common,Kanako Eo,Pokémon,2,Roaring Skies,XY,38,Fighting,Basic,688.0,0,2,0,1,reverseHolofoil,low,2015
pl2-36_normal,Walrein,140,Rare,kawayoo,Pokémon,4,Rising Rivals,Platinum,36,Water,Stage 2,365.0,1,1,0,1,normal,low,2009
pl2-36_reverseHolofoil,Walrein,140,Rare,kawayoo,Pokémon,4,Rising Rivals,Platinum,36,Water,Stage 2,365.0,1,1,0,1,reverseHolofoil,low,2009
ex14-38_normal,Marshtomp,70,Uncommon,Hisao Nakamura,Pokémon,1,Crystal Guardians,EX,38,Fighting,Stage 1,259.0,0,2,0,1,normal,low,2006
ex14-38_reverseHolofoil,Marshtomp,70,Uncommon,Hisao Nakamura,Pokémon,1,Crystal Guardians,EX,38,Fighting,Stage 1,259.0,0,2,0,1,reverseHolofoil,low,2006
dp7-33_normal,Budew,40,Uncommon,Yuka Morii,Pokémon,1,Stormfront,Diamond & Pearl,33,Psychic,Basic,406.0,2,1,0,1,normal,low,2008
dp7-33_reverseHolofoil,Budew,40,Uncommon,Yuka Morii,Pokémon,1,Stormfront,Diamond & Pearl,33,Psychic,Basic,406.0,2,1,0,1,reverseHolofoil,low,2008
dp5-35_normal,Ambipom,80,Uncommon,Ken Sugimori,Pokémon,1,Majestic Dawn,Diamond & Pearl,35,Colorless,Stage 1,424.0,0,2,0,1,normal,low,2008
dp5-35_reverseHolofoil,Ambipom,80,Uncommon,Ken Sugimori,Pokémon,1,Majestic Dawn,Diamond & Pearl,35,Colorless,Stage 1,424.0,0,2,0,1,reverseHolofoil,low,2008
xy10-40_normal,Larvitar,60,Common,Suwama Chiaki,Pokémon,1,Fates Collide,XY,40,Fighting,Basic,246.0,0,1,0,1,normal,low,2016
xy10-40_reverseHolofoil,Larvitar,60,Common,Suwama Chiaki,Pokémon,1,Fates Collide,XY,40,Fighting,Basic,246.0,0,1,0,1,reverseHolofoil,low,2016
pl3-38_normal,Parasect,80,Rare,Kagemaru Himeno,Pokémon,1,Supreme Victors,Platinum,38,Grass,Stage 1,47.0,0,2,0,1,normal,low,2009
pl3-38_reverseHolofoil,Parasect,80,Rare,Kagemaru Himeno,Pokémon,1,Supreme Victors,Platinum,38,Grass,Stage 1,47.0,0,2,0,1,reverseHolofoil,low,2009
hgss2-40_normal,Seadra,80,Uncommon,Shin Nagasawa,Pokémon,1,HS—Unleashed,HeartGold & SoulSilver,40,Water,Stage 1,117.0,0,2,0,1,normal,low,2010
hgss2-40_reverseHolofoil,Seadra,80,Uncommon,Shin Nagasawa,Pokémon,1,HS—Unleashed,HeartGold & SoulSilver,40,Water,Stage 1,117.0,0,2,0,1,reverseHolofoil,low,2010
neo2-32_unknown,Umbreon,70,Rare,Naoyo Kimura,Pokémon,1,Neo Discovery,Neo,32,Darkness,Stage 1,197.0,0,2,1,0,unknown,low,2001
xy12-34_holofoil,Gyarados,130,Rare Holo,Mitsuhiro Arita,Pokémon,3,Evolutions,XY,34,Water,Stage 1,130.0,0,2,0,1,holofoil,low,2016
xy12-34_reverseHolofoil,Gyarados,130,Rare Holo,Mitsuhiro Arita,Pokémon,3,Evolutions,XY,34,Water,Stage 1,130.0,0,2,0,1,reverseHolofoil,low,2016
gym1-41_unknown,Brock's Lickitung,80,Uncommon,Ken Sugimori,Pokémon,3,Gym Heroes,Gym,41,Colorless,Basic,108.0,0,2,1,1,unknown,low,2000
dp4-36_normal,Delibird,70,Uncommon,Masakazu Fukuda,Pokémon,1,Great Encounters,Diamond & Pearl,36,Water,Basic,225.0,0,2,0,1,normal,low,2008
dp4-36_reverseHolofoil,Delibird,70,Uncommon,Masakazu Fukuda,Pokémon,1,Great Encounters,Diamond & Pearl,36,Water,Basic,225.0,0,2,0,1,reverseHolofoil,low,2008
neo4-40_unknown,Dark Wigglytuff,60,Uncommon,Miki Tanaka,Pokémon,2,Neo Destiny,Neo,40,Colorless,Stage 1,40.0,0,2,1,1,unknown,low,2002
neo1-36_unknown,Gloom,60,Uncommon,Mitsuhiro Arita,Pokémon,1,Neo Genesis,Neo,36,Grass,Stage 1,44.0,0,2,0,1,unknown,low,2000
ecard1-32_holofoil,Weezing,80,Rare Holo,Hajime Kusajima,Pokémon,2,Expedition Base Set,E-Card,32,Grass,Stage 1,110.0,0,2,0,1,holofoil,low,2002
ecard1-32_reverseHolofoil,Weezing,80,Rare Holo,Hajime Kusajima,Pokémon,2,Expedition Base Set,E-Card,32,Grass,Stage 1,110.0,0,2,0,1,reverseHolofoil,low,2002
base3-43_unknown,Slowbro,60,Uncommon,Kagemaru Himeno,Pokémon,1,Fossil,Base,43,Psychic,Stage 1,80.0,1,1,0,1,unknown,low,1999
ecard2-14_normal,Houndoom,80,Rare,Naoyo Kimura,Pokémon,1,Aquapolis,E-Card,14,Fire,Stage 1,229.0,0,2,0,1,normal,low,2003
ecard2-14_reverseHolofoil,Houndoom,80,Rare,Naoyo Kimura,Pokémon,1,Aquapolis,E-Card,14,Fire,Stage 1,229.0,0,2,0,1,reverseHolofoil,low,2003
dp2-35_normal,Sudowoodo,80,Rare,Atsuko Nishida,Pokémon,1,Mysterious Treasures,Diamond & Pearl,35,Fighting,Basic,185.0,0,2,0,1,normal,low,2007
dp2-35_reverseHolofoil,Sudowoodo,80,Rare,Atsuko Nishida,Pokémon,1,Mysterious Treasures,Diamond & Pearl,35,Fighting,Basic,185.0,0,2,0,1,reverseHolofoil,low,2007
xy9-33_normal,Tympole,60,Common,Miki Tanaka,Pokémon,1,BREAKpoint,XY,33,Water,Basic,535.0,0,2,0,1,normal,low,2016
xy9-33_reverseHolofoil,Tympole,60,Common,Miki Tanaka,Pokémon,1,BREAKpoint,XY,33,Water,Basic,535.0,0,2,0,1,reverseHolofoil,low,2016
dp6-35_normal,Poliwrath,130,Rare,Mitsuhiro Arita,Pokémon,2,Legends Awakened,Diamond & Pearl,35,Water,Stage 2,62.0,0,2,0,1,normal,low,2008
dp6-35_reverseHolofoil,Poliwrath,130,Rare,Mitsuhiro Arita,Pokémon,2,Legends Awakened,Diamond & Pearl,35,Water,Stage 2,62.0,0,2,0,1,reverseHolofoil,low,2008
xyp-XY31_holofoil,Xerneas,130,Promo,Kouki Saitou,Pokémon,2,XY Black Star Promos,XY,XY31,Fairy,Basic,716.0,0,2,1,1,holofoil,low,2013
bw7-43_normal,Swanna,90,Uncommon,Suwama Chiaki,Pokémon,1,Boundaries Crossed,Black & White,43,Water,Stage 1,581.0,0,2,1,1,normal,low,2012
bw7-43_reverseHolofoil,Swanna,90,Uncommon,Suwama Chiaki,Pokémon,1,Boundaries Crossed,Black & White,43,Water,Stage 1,581.0,0,2,1,1,reverseHolofoil,low,2012
swsh3-36_normal,Galarian Mr. Rime,120,Rare,Naoki Saito,Pokémon,2,Darkness Ablaze,Sword & Shield,36,Water,Stage 1,866.0,1,1,0,1,normal,low,2020
swsh3-36_reverseHolofoil,Galarian Mr. Rime,120,Rare,Naoki Saito,Pokémon,2,Darkness Ablaze,Sword & Shield,36,Water,Stage 1,866.0,1,1,0,1,reverseHolofoil,low,2020
ex10-39_normal,Granbull,70,Uncommon,Midori Harada,Pokémon,2,Unseen Forces,EX,39,Colorless,Stage 1,210.0,1,2,0,1,normal,low,2005
ex10-39_reverseHolofoil,Granbull,70,Uncommon,Midori Harada,Pokémon,2,Unseen Forces,EX,39,Colorless,Stage 1,210.0,1,2,0,1,reverseHolofoil,low,2005
base2-32_unknown,Wigglytuff,80,Rare,Mitsuhiro Arita,Pokémon,2,Jungle,Base,32,Colorless,Stage 1,40.0,0,2,1,1,unknown,low,1999
bw2-34_normal,Galvantula,80,Uncommon,Kagemaru Himeno,Pokémon,0,Emerging Powers,Black & White,34,Lightning,Stage 1,596.0,0,2,0,1,normal,low,2011
bw2-34_reverseHolofoil,Galvantula,80,Uncommon,Kagemaru Himeno,Pokémon,0,Emerging Powers,Black & White,34,Lightning,Stage 1,596.0,0,2,0,1,reverseHolofoil,low,2011
neo3-36_unknown,Piloswine,90,Uncommon,Atsuko Nishida,Pokémon,3,Neo Revelation,Neo,36,Fighting,Stage 1,221.0,0,2,1,1,unknown,low,2001
base6-37_normal,Charmeleon,80,Uncommon,Mitsuhiro Arita,Pokémon,1,Legendary Collection,Other,37,Fire,Stage 1,5.0,0,2,0,1,normal,low,2002
base6-37_reverseHolofoil,Charmeleon,80,Uncommon,Mitsuhiro Arita,Pokémon,1,Legendary Collection,Other,37,Fire,Stage 1,5.0,0,2,0,1,reverseHolofoil,high,2002
bw3-38_normal,Tynamo,40,Common,sui,Pokémon,1,Noble Victories,Black & White,38,Lightning,Basic,602.0,0,1,0,1,normal,low,2011
bw3-38_reverseHolofoil,Tynamo,40,Common,sui,Pokémon,1,Noble Victories,Black & White,38,Lightning,Basic,602.0,0,1,0,1,reverseHolofoil,low,2011
sm9-43_holofoil,Ampharos-GX,240,Rare Holo GX,5ban Graphics,Pokémon,3,Team Up,Sun & Moon,43,Lightning,Stage 2,181.0,0,3,1,1,holofoil,low,2019
dp1-43_normal,Budew,40,Uncommon,Ken Sugimori,Pokémon,1,Diamond & Pearl,Diamond & Pearl,43,Grass,Basic,406.0,1,1,0,1,normal,low,2007
dp1-43_reverseHolofoil,Budew,40,Uncommon,Ken Sugimori,Pokémon,1,Diamond & Pearl,Diamond & Pearl,43,Grass,Basic,406.0,1,1,0,1,reverseHolofoil,low,2007
sm8-41_normal,Quilava,90,Uncommon,Miki Tanaka,Pokémon,2,Lost Thunder,Sun & Moon,41,Fire,Stage 1,156.0,0,2,0,1,normal,low,2018
sm8-41_reverseHolofoil,Quilava,90,Uncommon,Miki Tanaka,Pokémon,2,Lost Thunder,Sun & Moon,41,Fire,Stage 1,156.0,0,2,0,1,reverseHolofoil,low,2018
sm7-41_normal,Clamperl,50,Common,sui,Pokémon,3,Celestial Storm,Sun & Moon,41,Water,Basic,366.0,1,1,0,1,normal,low,2018
sm7-41_reverseHolofoil,Clamperl,50,Common,sui,Pokémon,3,Celestial Storm,Sun & Moon,41,Water,Basic,366.0,1,1,0,1,reverseHolofoil,low,2018
neo4-41_unknown,Heracross,60,Uncommon,"K. Hoshiba, CR CG gangs",Pokémon,2,Neo Destiny,Neo,41,Grass,Basic,214.0,0,2,0,1,unknown,low,2002
bw10-46_holofoil,Golurk,130,Rare Holo,Akira Komayama,Pokémon,4,Plasma Blast,Black & White,46,Psychic,Stage 1,623.0,0,2,0,1,holofoil,low,2013
bw10-46_reverseHolofoil,Golurk,130,Rare Holo,Akira Komayama,Pokémon,4,Plasma Blast,Black & White,46,Psychic,Stage 1,623.0,0,2,0,1,reverseHolofoil,low,2013
mcd11-4_holofoil,Oshawott,60,Unknown,Ken Sugimori,Pokémon,1,McDonald's Collection 2011,Other,4,Water,Basic,501.0,0,1,0,1,holofoil,low,2011
base2-33_unknown,Butterfree,70,Uncommon,Kagemaru Himeno,Pokémon,0,Jungle,Base,33,Grass,Stage 2,12.0,0,2,1,1,unknown,low,1999
dp6-36_normal,Regice,90,Rare,Kazuaki Aihara,Pokémon,3,Legends Awakened,Diamond & Pearl,36,Water,Basic,378.0,1,1,0,1,normal,low,2008
dp6-36_reverseHolofoil,Regice,90,Rare,Kazuaki Aihara,Pokémon,3,Legends Awakened,Diamond & Pearl,36,Water,Basic,378.0,1,1,0,1,reverseHolofoil,low,2008
sm3-38_normal,Bruxish,100,Rare,Masakazu Fukuda,Pokémon,1,Burning Shadows,Sun & Moon,38,Water,Basic,779.0,0,2,0,1,normal,low,2017
sm3-38_reverseHolofoil,Bruxish,100,Rare,Masakazu Fukuda,Pokémon,1,Burning Shadows,Sun & Moon,38,Water,Basic,779.0,0,2,0,1,reverseHolofoil,low,2017
sm2-41_normal,Alolan Graveler,110,Uncommon,match,Pokémon,4,Guardians Rising,Sun & Moon,41,Lightning,Stage 1,75.0,0,2,1,1,normal,low,2017
sm2-41_reverseHolofoil,Alolan Graveler,110,Uncommon,match,Pokémon,4,Guardians Rising,Sun & Moon,41,Lightning,Stage 1,75.0,0,2,1,1,reverseHolofoil,low,2017
base4-41_normal,Fearow,70,Uncommon,Mitsuhiro Arita,Pokémon,0,Base Set 2,Base,41,Colorless,Stage 1,22.0,0,2,1,1,normal,low,2000
base5-39_unknown,Dark Kadabra,50,Uncommon,Kagemaru Himeno,Pokémon,2,Team Rocket,Base,39,Psychic,Stage 1,64.0,1,1,0,1,unknown,low,2000
ex4-43_normal,Pikachu,50,Common,Ken Sugimori,Pokémon,1,Team Magma vs Team Aqua,EX,43,Lightning,Basic,25.0,0,2,0,1,normal,low,2004
ex4-43_reverseHolofoil,Pikachu,50,Common,Ken Sugimori,Pokémon,1,Team Magma vs Team Aqua,EX,43,Lightning,Basic,25.0,0,2,0,1,reverseHolofoil,low,2004
np-34_holofoil,Typhlosion,110,Promo,Hajime Kusajima,Pokémon,1,Nintendo Black Star Promos,NP,34,Fire,Stage 2,157.0,1,2,0,1,holofoil,low,2003
bw11-45_holofoil,Keldeo-EX,170,Rare Holo EX,Toyste Beach,Pokémon,2,Legendary Treasures,Black & White,45,Water,Basic,647.0,1,1,0,1,holofoil,low,2013
sm1-39_normal,Popplio,70,Common,Kouki Saitou,Pokémon,1,Sun & Moon,Sun & Moon,39,Water,Basic,728.0,0,2,0,1,normal,low,2017
sm1-39_reverseHolofoil,Popplio,70,Common,Kouki Saitou,Pokémon,1,Sun & Moon,Sun & Moon,39,Water,Basic,728.0,0,2,0,1,reverseHolofoil,low,2017
sm10-33_normal,Squirtle,60,Common,tetsuya koizumi,Pokémon,1,Unbroken Bonds,Sun & Moon,33,Water,Basic,7.0,0,1,0,1,normal,low,2019
sm10-33_reverseHolofoil,Squirtle,60,Common,tetsuya koizumi,Pokémon,1,Unbroken Bonds,Sun & Moon,33,Water,Basic,7.0,0,1,0,1,reverseHolofoil,low,2019
bw1-39_normal,Alomomola,100,Rare,Naoyo Kimura,Pokémon,3,Black & White,Black & White,39,Water,Basic,594.0,0,2,0,1,normal,low,2011
bw1-39_reverseHolofoil,Alomomola,100,Rare,Naoyo Kimura,Pokémon,3,Black & White,Black & White,39,Water,Basic,594.0,0,2,0,1,reverseHolofoil,low,2011
sm35-33_normal,Plusle,70,Common,Tomokazu Komiya,Pokémon,1,Shining Legends,Sun & Moon,33,Lightning,Basic,311.0,0,1,1,1,normal,low,2017
sm35-33_reverseHolofoil,Plusle,70,Common,Tomokazu Komiya,Pokémon,1,Shining Legends,Sun & Moon,33,Lightning,Basic,311.0,0,1,1,1,reverseHolofoil,low,2017
smp-SM32_holofoil,Tapu Bulu-GX,180,Promo,PLANETA,Pokémon,3,SM Black Star Promos,Sun & Moon,SM32,Grass,Basic,787.0,0,3,0,0,holofoil,low,2017
gym1-42_unknown,Erika's Dratini,40,Uncommon,Ken Sugimori,Pokémon,1,Gym Heroes,Gym,42,Colorless,Basic,147.0,1,1,1,0,unknown,low,2000
xy1-41_holofoil,Greninja,130,Rare Holo,5ban Graphics,Pokémon,1,XY,XY,41,Water,Stage 2,658.0,1,1,0,1,holofoil,low,2014
xy1-41_reverseHolofoil,Greninja,130,Rare Holo,5ban Graphics,Pokémon,1,XY,XY,41,Water,Stage 2,658.0,1,1,0,1,reverseHolofoil,low,2014
xy11-44_normal,Nidorino,80,Uncommon,TOKIYA,Pokémon,2,Steam Siege,XY,44,Psychic,Stage 1,33.0,0,2,0,1,normal,low,2016
xy11-44_reverseHolofoil,Nidorino,80,Uncommon,TOKIYA,Pokémon,2,Steam Siege,XY,44,Psychic,Stage 1,33.0,0,2,0,1,reverseHolofoil,low,2016
sm4-33_normal,Alolan Graveler,100,Uncommon,kirisAki,Pokémon,3,Crimson Invasion,Sun & Moon,33,Lightning,Stage 1,75.0,0,2,1,1,normal,low,2017
sm4-33_reverseHolofoil,Alolan Graveler,100,Uncommon,kirisAki,Pokémon,3,Crimson Invasion,Sun & Moon,33,Lightning,Stage 1,75.0,0,2,1,1,reverseHolofoil,low,2017
sm115-43_normal,Mr. Mime,90,Rare,Hideki Ishikawa,Pokémon,1,Hidden Fates,Sun & Moon,43,Fairy,Basic,122.0,0,2,1,1,normal,low,2019
sm115-43_reverseHolofoil,Mr. Mime,90,Rare,Hideki Ishikawa,Pokémon,1,Hidden Fates,Sun & Moon,43,Fairy,Basic,122.0,0,2,1,1,reverseHolofoil,low,2019
ex1-31_normal,Grovyle,70,Uncommon,Midori Harada,Pokémon,1,Ruby & Sapphire,EX,31,Grass,Stage 1,253.0,0,2,1,1,normal,low,2003
ex1-31_reverseHolofoil,Grovyle,70,Uncommon,Midori Harada,Pokémon,1,Ruby & Sapphire,EX,31,Grass,Stage 1,253.0,0,2,1,1,reverseHolofoil,low,2003
col1-42_normal,Donphan,100,Uncommon,Midori Harada,Pokémon,3,Call of Legends,HeartGold & SoulSilver,42,Fighting,Stage 1,232.0,0,2,1,1,normal,low,2011
col1-42_reverseHolofoil,Donphan,100,Uncommon,Midori Harada,Pokémon,3,Call of Legends,HeartGold & SoulSilver,42,Fighting,Stage 1,232.0,0,2,1,1,reverseHolofoil,low,2011
ex10-40_normal,Lanturn,80,Uncommon,Hajime Kusajima,Pokémon,1,Unseen Forces,EX,40,Lightning,Stage 1,171.0,0,2,0,1,normal,low,2005
ex10-40_reverseHolofoil,Lanturn,80,Uncommon,Hajime Kusajima,Pokémon,1,Unseen Forces,EX,40,Lightning,Stage 1,171.0,0,2,0,1,reverseHolofoil,low,2005
xy10-41_normal,Larvitar,50,Common,Masakazu Fukuda,Pokémon,1,Fates Collide,XY,41,Fighting,Basic,246.0,0,2,0,1,normal,low,2016
xy10-41_reverseHolofoil,Larvitar,50,Common,Masakazu Fukuda,Pokémon,1,Fates Collide,XY,41,Fighting,Basic,246.0,0,2,0,1,reverseHolofoil,low,2016
xy7-42_holofoil,Tyranitar-EX,180,Rare Holo EX,Eske Yoshinob,Pokémon,4,Ancient Origins,XY,42,Darkness,Basic,248.0,0,2,1,1,holofoil,low,2015
swsh2-36_holofoil,Cinderace VMAX,320,Rare Holo VMAX,5ban Graphics,Pokémon,2,Rebel Clash,Sword & Shield,36,Fire,VMAX,815.0,0,2,0,1,holofoil,low,2020
bw8-42_normal,Magnemite,60,Common,Shigenori Negishi,Pokémon,1,Plasma Storm,Black & White,42,Lightning,Basic,81.0,0,2,0,1,normal,low,2013
bw8-42_reverseHolofoil,Magnemite,60,Common,Shigenori Negishi,Pokémon,1,Plasma Storm,Black & White,42,Lightning,Basic,81.0,0,2,0,1,reverseHolofoil,low,2013
dpp-DP41_holofoil,Toxicroak G,90,Promo,Ryota Saito,Pokémon,2,DP Black Star Promos,Diamond & Pearl,DP41,Fighting,Basic,454.0,1,1,0,1,holofoil,low,2007
xy8-36_normal,Piplup,60,Common,Kanako Eo,Pokémon,1,BREAKthrough,XY,36,Water,Basic,393.0,0,1,0,1,normal,low,2015
xy8-36_reverseHolofoil,Piplup,60,Common,Kanako Eo,Pokémon,1,BREAKthrough,XY,36,Water,Basic,393.0,0,1,0,1,reverseHolofoil,low,2015
bw4-46_holofoil,Luxray,140,Rare Holo,Shin Nagasawa,Pokémon,1,Next Destinies,Black & White,46,Lightning,Stage 2,405.0,0,2,0,1,holofoil,low,2012
bw4-46_reverseHolofoil,Luxray,140,Rare Holo,Shin Nagasawa,Pokémon,1,Next Destinies,Black & White,46,Lightning,Stage 2,405.0,0,2,0,1,reverseHolofoil,low,2012
xy2-48_normal,Binacle,70,Common,5ban Graphics,Pokémon,3,Flashfire,XY,48,Fighting,Basic,688.0,0,1,0,1,normal,low,2014
xy2-48_reverseHolofoil,Binacle,70,Common,5ban Graphics,Pokémon,3,Flashfire,XY,48,Fighting,Basic,688.0,0,1,0,1,reverseHolofoil,low,2014
g1-29_holofoil,Zapdos,120,Rare Holo,Ryo Ueda,Pokémon,2,Generations,XY,29,Lightning,Basic,145.0,0,2,1,1,holofoil,low,2016
basep-39_normal,Misdreavus,50,Promo,Shin-ichi Yoshida,Pokémon,1,Wizards Black Star Promos,Base,39,Psychic,Basic,200.0,0,2,1,0,normal,low,1999
ex5-35_normal,Gloom,70,Uncommon,Yuka Morii,Pokémon,1,Hidden Legends,EX,35,Grass,Stage 1,44.0,0,2,0,1,normal,low,2004
ex5-35_reverseHolofoil,Gloom,70,Uncommon,Yuka Morii,Pokémon,1,Hidden Legends,EX,35,Grass,Stage 1,44.0,0,2,0,1,reverseHolofoil,low,2004
dp3-45_normal,Breloom,100,Uncommon,Kouki Saitou,Pokémon,2,Secret Wonders,Diamond & Pearl,45,Grass,Stage 1,286.0,0,2,0,1,normal,low,2007
dp3-45_reverseHolofoil,Breloom,100,Uncommon,Kouki Saitou,Pokémon,2,Secret Wonders,Diamond & Pearl,45,Grass,Stage 1,286.0,0,2,0,1,reverseHolofoil,low,2007
ex15-31_normal,Horsea δ,40,Uncommon,Tomokazu Komiya,Pokémon,1,Dragon Frontiers,EX,31,Fighting,Basic,116.0,0,2,0,1,normal,low,2006
ex15-31_reverseHolofoil,Horsea δ,40,Uncommon,Tomokazu Komiya,Pokémon,1,Dragon Frontiers,EX,31,Fighting,Basic,116.0,0,2,0,1,reverseHolofoil,low,2006
dp2-36_normal,Toxicroak,90,Rare,Daisuke Ito,Pokémon,1,Mysterious Treasures,Diamond & Pearl,36,Psychic,Stage 1,454.0,1,1,0,1,normal,low,2007
dp2-36_reverseHolofoil,Toxicroak,90,Rare,Daisuke Ito,Pokémon,1,Mysterious Treasures,Diamond & Pearl,36,Psychic,Stage 1,454.0,1,1,0,1,reverseHolofoil,low,2007
base3-44_unknown,Tentacruel,60,Uncommon,Kagemaru Himeno,Pokémon,0,Fossil,Base,44,Water,Stage 1,73.0,0,2,0,1,unknown,low,1999
